539,23,33,37,40,"2015-02-08 01:16:21",1
540,14,31,37,40,"2015-02-08 01:16:34",0
541,18,34,38,39,"2015-02-08 01:16:35",0
542,24,34,38,39,"2015-02-08 01:16:49",0
543,23,34,38,39,"2015-02-08 01:17:12",0
544,5,31,38,39,"2015-02-08 01:18:05",0
545,27,31,38,41,"2015-02-08 01:18:07",0
546,18,33,37,40,"2015-02-08 01:18:24",0
547,27,32,37,39,"2015-02-08 01:18:27",0
548,30,33,38,40,"2015-02-08 01:19:10",0
549,18,32,38,39,"2015-02-08 01:20:54",0
550,19,33,37,40,"2015-02-08 01:21:24",0
551,23,33,37,40,"2015-02-08 01:21:33",0
552,29,34,37,40,"2015-02-08 01:21:44",0
553,18,34,37,40,"2015-02-08 01:22:20",0
554,29,33,38,39,"2015-02-08 01:22:48",0
555,4,31,38,39,"2015-02-08 01:24:19",0
556,28,32,37,40,"2015-02-08 01:24:25",0
557,29,34,38,39,"2015-02-08 01:24:39",0
558,30,34,37,40,"2015-02-08 01:25:11",0
559,20,34,38,39,"2015-02-08 01:25:32",0
560,3,31,37,40,"2015-02-08 01:25:51",0
561,18,32,37,40,"2015-02-08 01:25:57",0
562,26,34,37,40,"2015-02-08 01:27:11",0
563,22,32,37,40,"2015-02-08 01:27:20",0
564,20,32,37,40,"2015-02-08 01:27:55",0
565,7,31,37,39,"2015-02-08 01:29:00",0
566,22,33,38,39,"2015-02-08 01:29:23",0
567,2,31,38,41,"2015-02-08 01:29:44",0
568,18,33,37,41,"2015-02-08 01:31:21",1
569,26,32,37,40,"2015-02-08 01:31:21",0
570,30,34,38,39,"2015-02-08 01:32:49",0
571,7,31,38,39,"2015-02-08 01:33:19",0
572,16,31,37,40,"2015-02-08 01:33:32",0
573,15,31,38,39,"2015-02-08 01:33:46",0
574,6,31,38,39,"2015-02-08 01:33:49",0
575,6,31,38,39,"2015-02-08 01:34:14",0
576,16,31,37,40,"2015-02-08 01:34:55",0
577,26,32,37,40,"2015-02-08 01:35:03",0
578,28,34,38,39,"2015-02-08 01:35:11",0
579,29,32,37,40,"2015-02-08 01:35:41",0
580,28,33,37,40,"2015-02-08 01:36:30",0
581,15,31,38,39,"2015-02-08 01:36:34",0
582,12,31,38,39,"2015-02-08 01:36:38",0
583,12,31,38,39,"2015-02-08 01:36:55",0
584,12,31,38,39,"2015-02-08 01:36:56",0
585,12,31,38,39,"2015-02-08 01:37:47",0
586,12,31,38,39,"2015-02-08 01:37:54",0
587,22,33,38,39,"2015-02-08 01:38:12",0
588,28,33,37,40,"2015-02-08 01:38:33",0
589,17,31,37,40,"2015-02-08 01:38:39",0
590,17,31,37,40,"2015-02-08 01:38:44",0
591,20,33,38,39,"2015-02-08 01:39:16",0
592,26,34,38,39,"2015-02-08 01:39:51",0
593,16,31,37,40,"2015-02-08 01:40:26",0
594,16,31,37,40,"2015-02-08 01:40:38",0
595,18,33,37,40,"2015-02-08 01:41:24",0
596,2,31,38,39,"2015-02-08 01:41:26",0
597,2,31,38,39,"2015-02-08 01:41:40",0
598,26,32,37,41,"2015-02-08 01:42:02",1
599,8,31,37,40,"2015-02-08 01:42:10",0
600,19,34,37,39,"2015-02-08 01:42:37",0
601,16,31,38,39,"2015-02-08 01:42:57",0
602,25,33,38,39,"2015-02-08 01:43:07",0
603,18,33,37,41,"2015-02-08 01:44:08",1
604,2,31,38,39,"2015-02-08 01:44:38",0
605,28,32,37,40,"2015-02-08 01:44:57",0
606,28,33,37,40,"2015-02-08 01:45:23",0
607,28,33,37,40,"2015-02-08 01:45:24",0
608,21,32,38,39,"2015-02-08 01:46:31",0
609,10,31,38,39,"2015-02-08 01:46:52",0
610,23,32,37,41,"2015-02-08 01:46:52",1
611,14,31,38,39,"2015-02-08 01:47:14",0
612,23,32,37,40,"2015-02-08 01:47:20",0
613,3,31,37,40,"2015-02-08 01:48:04",0
614,10,31,37,39,"2015-02-08 01:48:21",0
615,21,34,38,39,"2015-02-08 01:48:46",0
616,7,31,37,40,"2015-02-08 01:49:08",0
617,27,32,37,40,"2015-02-08 01:50:37",0
618,30,34,38,39,"2015-02-08 01:51:30",1
619,6,31,38,39,"2015-02-08 01:52:23",0
620,18,34,37,40,"2015-02-08 01:52:36",0
621,24,32,37,40,"2015-02-08 01:52:48",1
622,19,33,37,40,"2015-02-08 01:52:50",0
623,18,32,38,39,"2015-02-08 01:53:00",0
624,22,32,38,39,"2015-02-08 01:53:08",0
625,12,31,37,40,"2015-02-08 01:54:10",0
626,30,32,37,40,"2015-02-08 01:54:27",0
627,21,34,38,39,"2015-02-08 01:55:52",0
628,24,34,37,40,"2015-02-08 01:56:10",0
629,28,33,37,40,"2015-02-08 01:56:17",0
630,19,32,37,40,"2015-02-08 01:56:47",0
631,19,34,37,40,"2015-02-08 01:57:34",0
632,14,31,38,39,"2015-02-08 01:58:48",0
633,21,34,38,39,"2015-02-08 01:58:55",1
634,28,32,37,40,"2015-02-08 01:59:25",0
635,22,34,37,40,"2015-02-08 01:59:33",0
636,22,32,37,40,"2015-02-08 01:59:51",0
637,28,34,38,39,"2015-02-08 01:59:59",1
638,21,32,38,40,"2015-02-08 02:00:29",0
639,18,32,38,39,"2015-02-08 02:01:06",0
640,17,31,38,39,"2015-02-08 02:01:17",0
641,30,34,38,39,"2015-02-08 02:01:41",1
642,3,31,38,39,"2015-02-08 02:02:51",0
643,26,34,38,39,"2015-02-08 02:03:36",0
644,2,31,38,39,"2015-02-08 02:03:43",0
645,18,34,37,41,"2015-02-08 02:04:13",0
646,21,32,37,40,"2015-02-08 02:05:47",0
647,28,32,37,40,"2015-02-08 02:05:47",0
648,22,32,38,41,"2015-02-08 02:06:17",0
649,16,31,38,39,"2015-02-08 02:07:14",0
650,26,32,37,39,"2015-02-08 02:07:19",0
651,26,32,37,39,"2015-02-08 02:07:58",0
652,28,32,37,40,"2015-02-08 02:08:56",1
653,19,32,37,39,"2015-02-08 02:09:13",0
654,12,31,37,40,"2015-02-08 02:09:25",0
655,17,31,37,40,"2015-02-08 02:09:25",0
656,6,31,38,39,"2015-02-08 02:10:23",0
657,29,32,38,39,"2015-02-08 02:10:25",0
658,22,32,38,40,"2015-02-08 02:10:51",0
659,23,34,37,39,"2015-02-08 02:11:19",0
660,25,32,38,39,"2015-02-08 02:11:26",0
661,3,31,37,40,"2015-02-08 02:11:55",0
662,22,34,37,40,"2015-02-08 02:12:19",0
663,28,32,38,39,"2015-02-08 02:12:37",0
664,25,34,38,39,"2015-02-08 02:13:40",0
665,22,32,38,39,"2015-02-08 02:13:44",0
666,22,33,38,39,"2015-02-08 02:13:47",0
667,22,32,38,39,"2015-02-08 02:14:12",0
668,28,32,37,40,"2015-02-08 02:14:45",0
669,21,32,37,40,"2015-02-08 02:14:48",0
670,6,31,38,39,"2015-02-08 02:15:18",0
671,6,31,38,39,"2015-02-08 02:15:48",0
672,18,33,37,40,"2015-02-08 02:17:27",0
673,17,31,37,40,"2015-02-08 02:17:36",0
674,22,32,38,40,"2015-02-08 02:17:52",0
675,30,33,38,39,"2015-02-08 02:18:01",0
676,12,31,38,39,"2015-02-08 02:18:34",0
677,12,31,38,39,"2015-02-08 02:18:51",0
678,29,32,37,40,"2015-02-08 02:19:23",1
679,12,31,38,41,"2015-02-08 02:19:32",0
680,18,33,38,39,"2015-02-08 02:19:44",0
681,25,33,38,39,"2015-02-08 02:20:27",0
682,22,34,37,40,"2015-02-08 02:20:58",0
683,18,32,38,39,"2015-02-08 02:22:22",0
684,21,32,37,40,"2015-02-08 02:23:38",0
685,12,31,38,39,"2015-02-08 02:23:43",0
686,3,31,38,39,"2015-02-08 02:23:47",0
687,18,32,38,39,"2015-02-08 02:23:51",0
688,20,32,38,39,"2015-02-08 02:23:59",0
689,15,31,38,39,"2015-02-08 02:24:08",0
690,30,32,37,40,"2015-02-08 02:24:25",0
691,22,33,38,39,"2015-02-08 02:26:10",0
692,28,33,37,40,"2015-02-08 02:27:59",0
693,29,32,38,39,"2015-02-08 02:28:33",1
694,21,32,37,40,"2015-02-08 02:28:43",0
695,25,33,37,40,"2015-02-08 02:28:56",0
696,29,32,38,39,"2015-02-08 02:29:10",0
697,20,34,38,39,"2015-02-08 02:29:39",0
698,23,32,37,40,"2015-02-08 02:29:42",0
699,20,34,38,39,"2015-02-08 02:29:53",0
700,20,33,37,40,"2015-02-08 02:29:53",0
701,17,31,38,39,"2015-02-08 02:30:29",1
702,10,31,38,39,"2015-02-08 02:31:51",0
703,21,32,37,39,"2015-02-08 02:32:27",0
704,19,34,38,39,"2015-02-08 02:34:16",0
705,13,31,38,39,"2015-02-08 02:34:44",0
706,26,32,38,39,"2015-02-08 02:34:47",0
707,16,31,38,39,"2015-02-08 02:34:59",0
708,26,32,38,39,"2015-02-08 02:35:11",0
709,22,32,38,39,"2015-02-08 02:35:15",1
710,26,32,37,40,"2015-02-08 02:36:13",0
711,24,33,38,39,"2015-02-08 02:37:59",0
712,30,34,38,39,"2015-02-08 02:38:36",1
713,20,32,38,39,"2015-02-08 02:39:51",0
714,21,34,38,39,"2015-02-08 02:40:54",0
715,18,32,38,39,"2015-02-08 02:42:10",0
716,21,34,38,39,"2015-02-08 02:42:24",0
717,21,34,38,39,"2015-02-08 02:43:15",0
718,30,33,37,40,"2015-02-08 02:43:44",0
719,22,34,37,40,"2015-02-08 02:43:48",0
720,18,32,38,39,"2015-02-08 02:43:55",0
721,25,32,37,39,"2015-02-08 02:44:34",0
722,20,33,37,40,"2015-02-08 02:45:16",0
723,15,31,38,39,"2015-02-08 02:45:27",0
724,22,34,38,39,"2015-02-08 02:45:33",0
725,28,32,38,39,"2015-02-08 02:45:54",0
726,16,31,37,40,"2015-02-08 02:47:07",0
727,27,35,37,39,"2015-02-08 02:47:22",0
728,17,31,37,39,"2015-02-08 02:47:58",0
729,21,34,38,39,"2015-02-08 02:48:42",0
730,19,34,38,39,"2015-02-08 02:50:09",0
731,18,33,38,39,"2015-02-08 02:51:28",0
732,15,31,38,39,"2015-02-08 02:52:09",0
733,17,31,38,39,"2015-02-08 02:53:00",0
734,22,32,38,39,"2015-02-08 02:53:10",0
735,13,31,38,39,"2015-02-08 02:54:09",0
736,13,31,38,39,"2015-02-08 02:54:20",0
737,15,31,37,40,"2015-02-08 02:54:49",0
738,20,33,37,40,"2015-02-08 02:55:37",0
739,10,31,38,41,"2015-02-08 02:56:04",0
740,14,31,37,40,"2015-02-08 02:56:45",0
741,17,31,37,40,"2015-02-08 02:57:49",0
742,18,34,38,39,"2015-02-08 02:58:07",0
743,20,33,37,40,"2015-02-08 02:58:17",0
744,15,31,38,39,"2015-02-08 02:58:39",0
745,22,34,38,39,"2015-02-08 03:03:17",0
746,19,34,38,39,"2015-02-08 03:03:48",0
747,18,32,37,40,"2015-02-08 03:03:48",0
748,19,32,38,39,"2015-02-08 03:04:14",0
749,19,32,38,39,"2015-02-08 03:04:16",0
750,29,33,37,40,"2015-02-08 03:04:42",0
751,22,32,37,40,"2015-02-08 03:05:11",0
752,25,32,38,39,"2015-02-08 03:05:27",0
753,22,34,38,39,"2015-02-08 03:05:51",0
754,28,32,37,40,"2015-02-08 03:07:45",0
755,22,32,38,39,"2015-02-08 03:08:32",0
756,21,34,37,40,"2015-02-08 03:09:23",0
757,24,33,38,39,"2015-02-08 03:12:33",0
758,28,32,38,39,"2015-02-08 03:12:41",0
759,25,32,38,39,"2015-02-08 03:16:15",0
760,22,34,38,39,"2015-02-08 03:16:26",0
761,22,32,37,39,"2015-02-08 03:16:27",1
762,28,32,37,40,"2015-02-08 03:18:13",0
763,16,31,38,39,"2015-02-08 03:18:25",0
764,17,31,38,39,"2015-02-08 03:21:09",0
765,19,33,38,39,"2015-02-08 03:21:28",1
766,19,32,38,39,"2015-02-08 03:22:05",0
767,21,32,38,39,"2015-02-08 03:22:38",0
768,25,33,37,40,"2015-02-08 03:24:50",0
769,13,31,37,40,"2015-02-08 03:24:58",0
770,1,31,38,39,"2015-02-08 03:25:36",0
771,24,33,38,39,"2015-02-08 03:26:34",0
772,29,33,37,40,"2015-02-08 03:28:42",0
773,26,32,38,40,"2015-02-08 03:31:14",0
774,2,31,38,39,"2015-02-08 03:32:22",0
775,23,33,37,39,"2015-02-08 03:33:52",0
776,23,32,38,39,"2015-02-08 03:35:06",0
777,23,32,38,41,"2015-02-08 03:35:10",0
778,18,33,37,39,"2015-02-08 03:35:32",0
779,17,31,38,41,"2015-02-08 03:35:41",0
780,22,34,38,39,"2015-02-08 03:36:15",0
781,20,32,38,39,"2015-02-08 03:36:42",0
782,21,34,37,39,"2015-02-08 03:36:45",0
783,19,33,38,39,"2015-02-08 03:38:17",0
784,2,31,38,39,"2015-02-08 03:39:23",0
785,2,31,37,40,"2015-02-08 03:40:05",0
786,14,31,37,40,"2015-02-08 03:40:42",0
787,24,33,38,39,"2015-02-08 03:41:43",0
788,26,34,37,40,"2015-02-08 03:43:23",0
789,16,31,37,40,"2015-02-08 03:43:28",0
790,25,32,37,40,"2015-02-08 03:46:03",0
791,22,34,38,39,"2015-02-08 03:46:34",0
792,19,32,38,39,"2015-02-08 03:48:45",0
793,17,31,37,40,"2015-02-08 03:49:48",0
794,18,32,38,39,"2015-02-08 03:52:08",0
795,24,32,37,40,"2015-02-08 03:54:13",0
796,27,34,38,39,"2015-02-08 03:54:56",0
797,22,33,37,40,"2015-02-08 03:55:08",0
798,14,31,37,40,"2015-02-08 03:55:30",0
799,30,34,37,40,"2015-02-08 03:55:56",0
800,17,31,38,39,"2015-02-08 03:56:29",0
801,21,32,38,41,"2015-02-08 03:57:21",0
802,21,33,38,39,"2015-02-08 03:58:59",0
803,21,33,38,39,"2015-02-08 03:59:34",0
804,21,33,38,39,"2015-02-08 03:59:35",0
805,4,31,38,39,"2015-02-08 03:59:35",0
806,19,32,38,39,"2015-02-08 03:59:43",0
807,21,33,38,39,"2015-02-08 03:59:46",0
808,12,31,37,40,"2015-02-08 04:01:26",0
809,24,33,38,39,"2015-02-08 04:01:55",0
810,17,31,38,39,"2015-02-08 04:02:38",0
811,18,33,37,40,"2015-02-08 04:03:17",0
812,10,31,38,39,"2015-02-08 04:03:35",0
813,25,34,38,40,"2015-02-08 04:03:42",0
814,25,34,38,39,"2015-02-08 04:03:56",0
815,19,32,38,39,"2015-02-08 04:04:05",0
816,28,36,37,40,"2015-02-08 04:04:33",1
817,27,32,38,39,"2015-02-08 04:05:25",0
818,30,32,38,39,"2015-02-08 04:05:38",0
819,19,32,38,39,"2015-02-08 04:05:41",0
820,19,33,37,40,"2015-02-08 04:05:52",1
821,25,34,38,39,"2015-02-08 04:05:55",1
822,30,32,38,39,"2015-02-08 04:06:30",0
823,30,32,38,39,"2015-02-08 04:07:15",0
824,18,34,37,40,"2015-02-08 04:07:28",0
825,2,31,38,41,"2015-02-08 04:08:14",0
826,24,33,38,39,"2015-02-08 04:09:09",1
827,21,33,37,40,"2015-02-08 04:09:24",0
828,29,32,37,40,"2015-02-08 04:09:55",0
829,24,33,38,39,"2015-02-08 04:11:18",0
830,2,31,38,39,"2015-02-08 04:12:43",0
831,19,32,38,39,"2015-02-08 04:12:58",0
832,3,31,38,39,"2015-02-08 04:14:54",0
833,25,33,38,39,"2015-02-08 04:15:41",0
834,29,33,37,39,"2015-02-08 04:16:24",0
835,3,31,38,39,"2015-02-08 04:16:44",0
836,18,33,37,40,"2015-02-08 04:17:11",0
837,28,33,37,40,"2015-02-08 04:18:19",1
838,3,31,38,39,"2015-02-08 04:19:32",0
839,25,33,37,40,"2015-02-08 04:20:07",0
840,22,32,38,39,"2015-02-08 04:21:04",1
841,19,33,38,39,"2015-02-08 04:21:39",0
842,30,34,38,39,"2015-02-08 04:22:02",0
843,17,31,37,40,"2015-02-08 04:22:36",0
844,19,32,38,39,"2015-02-08 04:24:37",0
845,23,32,38,39,"2015-02-08 04:24:37",0
846,30,32,37,40,"2015-02-08 04:27:36",0
847,21,32,38,39,"2015-02-08 04:29:19",0
848,22,32,37,40,"2015-02-08 04:32:26",1
849,28,33,37,40,"2015-02-08 04:33:22",0
850,19,33,37,40,"2015-02-08 04:36:19",0
851,29,33,38,39,"2015-02-08 04:36:34",0
852,17,31,38,39,"2015-02-08 04:36:46",0
853,17,31,37,39,"2015-02-08 04:36:57",0
854,16,31,38,41,"2015-02-08 04:37:21",0
855,3,31,37,40,"2015-02-08 04:38:40",0
856,26,32,37,39,"2015-02-08 04:40:08",0
857,19,32,37,40,"2015-02-08 04:40:53",0
858,20,33,38,39,"2015-02-08 04:41:05",0
859,25,34,38,39,"2015-02-08 04:41:17",0
860,28,32,38,39,"2015-02-08 04:42:09",0
861,29,32,37,39,"2015-02-08 04:42:23",1
862,30,36,37,40,"2015-02-08 04:43:36",0
863,17,31,38,39,"2015-02-08 04:44:16",0
864,18,33,37,40,"2015-02-08 04:45:27",0
865,26,34,38,39,"2015-02-08 04:48:21",0
866,26,34,38,39,"2015-02-08 04:48:22",0
867,15,31,38,39,"2015-02-08 04:49:18",0
868,2,31,37,39,"2015-02-08 04:50:59",0
869,17,31,38,39,"2015-02-08 04:52:14",0
870,15,31,37,40,"2015-02-08 04:52:41",0
871,17,31,37,40,"2015-02-08 04:54:46",0
872,20,34,37,39,"2015-02-08 04:55:16",0
873,23,34,38,39,"2015-02-08 04:55:22",0
874,20,33,38,39,"2015-02-08 04:56:03",1
875,24,32,37,40,"2015-02-08 04:57:03",0
876,20,34,37,40,"2015-02-08 04:57:28",0
877,2,31,37,40,"2015-02-08 04:58:09",1
878,20,34,38,39,"2015-02-08 04:59:13",0
879,21,34,38,39,"2015-02-08 04:59:40",0
880,20,33,37,40,"2015-02-08 05:01:58",1
881,27,31,38,39,"2015-02-08 05:04:47",0
882,24,34,38,39,"2015-02-08 05:07:30",0
883,28,32,37,40,"2015-02-08 05:10:16",0
884,17,31,38,39,"2015-02-08 05:10:57",0
885,25,32,37,40,"2015-02-08 05:12:10",0
886,18,34,38,39,"2015-02-08 05:12:54",0
887,25,32,37,40,"2015-02-08 05:13:01",0
888,29,33,37,40,"2015-02-08 05:15:57",0
889,21,33,38,39,"2015-02-08 05:17:01",0
890,20,33,37,40,"2015-02-08 05:18:15",0
891,21,34,38,39,"2015-02-08 05:20:31",0
892,23,34,38,39,"2015-02-08 05:20:35",0
893,26,33,37,40,"2015-02-08 05:20:47",1
894,19,34,38,39,"2015-02-08 05:21:39",1
895,14,31,38,39,"2015-02-08 05:22:03",0
896,16,31,38,39,"2015-02-08 05:23:12",0
897,14,31,37,40,"2015-02-08 05:23:30",0
898,25,33,38,40,"2015-02-08 05:23:36",0
899,14,31,38,39,"2015-02-08 05:23:55",0
900,16,31,37,40,"2015-02-08 05:24:13",0
901,20,33,38,39,"2015-02-08 05:25:05",0
902,16,31,37,40,"2015-02-08 05:26:03",0
903,21,32,37,40,"2015-02-08 05:27:06",0
904,28,34,37,41,"2015-02-08 05:27:32",0
905,24,34,38,39,"2015-02-08 05:27:54",0
906,16,31,37,40,"2015-02-08 05:30:30",0
907,16,31,37,40,"2015-02-08 05:30:52",0
908,29,36,37,41,"2015-02-08 05:31:08",0
909,28,32,37,40,"2015-02-08 05:32:05",0
910,17,31,38,39,"2015-02-08 05:33:07",0
911,26,34,38,41,"2015-02-08 05:35:51",0
912,30,33,38,39,"2015-02-08 05:37:15",0
913,10,31,37,40,"2015-02-08 05:38:05",0
914,20,32,38,39,"2015-02-08 05:38:50",0
915,22,33,38,39,"2015-02-08 05:39:29",0
916,28,32,38,39,"2015-02-08 05:41:10",0
917,22,32,38,39,"2015-02-08 05:41:47",1
918,19,32,38,39,"2015-02-08 05:42:42",0
919,18,33,38,39,"2015-02-08 05:49:06",0
920,25,33,38,41,"2015-02-08 05:49:58",0
921,25,33,38,39,"2015-02-08 05:54:17",1
922,30,34,38,39,"2015-02-08 05:54:45",0
923,24,32,37,40,"2015-02-08 05:56:58",0
924,20,32,38,39,"2015-02-08 05:57:10",0
925,28,33,38,39,"2015-02-08 06:01:45",0
926,1,31,37,40,"2015-02-08 06:02:27",0
927,20,32,37,40,"2015-02-08 06:04:26",0
928,29,33,37,40,"2015-02-08 06:04:35",0
929,26,34,38,39,"2015-02-08 06:05:03",0
930,24,33,38,39,"2015-02-08 06:06:21",1
931,15,31,37,40,"2015-02-08 06:11:04",1
932,10,31,38,39,"2015-02-08 06:13:13",0
933,26,33,38,39,"2015-02-08 06:19:41",0
934,12,31,37,40,"2015-02-08 06:24:13",0
935,18,34,38,39,"2015-02-08 06:24:53",0
936,17,31,37,40,"2015-02-08 06:28:22",0
937,28,32,38,39,"2015-02-08 06:28:51",0
938,28,32,37,40,"2015-02-08 06:29:09",0
939,29,33,37,40,"2015-02-08 06:31:22",0
940,28,32,37,40,"2015-02-08 06:31:54",0
941,30,34,38,39,"2015-02-08 06:32:54",1
942,18,32,38,39,"2015-02-08 06:34:21",0
943,19,33,38,39,"2015-02-08 06:34:40",0
944,22,34,38,39,"2015-02-08 06:34:41",0
945,28,32,38,41,"2015-02-08 06:35:54",0
946,8,31,38,39,"2015-02-08 06:36:05",0
947,29,32,38,40,"2015-02-08 06:37:58",0
948,26,32,37,40,"2015-02-08 06:38:09",0
949,18,34,38,39,"2015-02-08 06:38:24",0
950,22,34,38,39,"2015-02-08 06:41:28",0
951,28,34,38,39,"2015-02-08 06:42:30",0
952,17,31,37,40,"2015-02-08 06:45:05",0
953,28,32,38,41,"2015-02-08 06:45:57",0
954,24,34,37,40,"2015-02-08 06:47:18",0
955,20,32,37,40,"2015-02-08 06:49:05",0
956,20,32,37,40,"2015-02-08 06:49:37",0
957,20,32,37,40,"2015-02-08 06:52:39",0
958,4,31,38,41,"2015-02-08 06:54:53",0
959,19,34,37,39,"2015-02-08 06:56:00",0
960,12,31,37,40,"2015-02-08 06:57:04",0
961,4,31,38,39,"2015-02-08 06:57:26",0
962,29,33,37,39,"2015-02-08 06:58:21",0
963,16,31,37,40,"2015-02-08 07:03:20",0
964,28,32,37,40,"2015-02-08 07:03:44",0
965,3,31,37,39,"2015-02-08 07:06:20",1
966,16,31,38,39,"2015-02-08 07:07:41",0
967,20,34,37,40,"2015-02-08 07:16:04",0
968,12,31,37,40,"2015-02-08 07:17:28",0
969,12,31,37,40,"2015-02-08 07:19:40",0
970,28,32,37,40,"2015-02-08 07:21:13",0
971,28,34,38,39,"2015-02-08 07:21:35",0
972,23,36,37,40,"2015-02-08 07:24:15",0
973,12,31,37,40,"2015-02-08 07:26:20",0
974,18,36,38,39,"2015-02-08 07:26:55",0
975,20,32,38,41,"2015-02-08 07:35:19",0
976,29,34,38,39,"2015-02-08 07:41:36",0
977,25,32,38,39,"2015-02-08 07:43:44",0
978,18,33,37,40,"2015-02-08 07:53:50",0
979,18,34,37,40,"2015-02-08 07:57:48",0
980,3,31,37,40,"2015-02-08 07:57:49",0
981,19,33,37,39,"2015-02-08 08:00:29",0
982,10,31,37,40,"2015-02-08 08:01:21",0
983,23,33,37,40,"2015-02-08 08:04:15",0
984,15,31,38,39,"2015-02-08 08:05:07",0
985,26,32,37,40,"2015-02-08 08:06:53",0
986,2,31,38,39,"2015-02-08 08:07:42",0
987,15,31,38,39,"2015-02-08 08:09:52",0
988,29,32,38,39,"2015-02-08 08:24:21",0
989,21,32,38,39,"2015-02-08 08:31:44",0
990,29,33,38,39,"2015-02-08 08:51:19",0
991,21,32,37,40,"2015-02-08 08:55:57",0
992,22,32,37,40,"2015-02-08 09:02:04",0
993,2,31,38,39,"2015-02-08 09:19:01",0
994,17,31,38,39,"2015-02-08 09:49:44",0
995,3,31,37,39,"2015-02-08 10:35:53",0
996,18,33,38,39,"2015-02-08 12:27:08",0
997,25,32,38,39,"2015-02-08 13:19:55",0
998,23,36,37,40,"2015-02-08 13:27:47",0
999,20,34,37,40,"2015-02-08 13:29:54",0
1000,18,32,38,39,"2015-02-08 13:32:06",0
1001,19,33,38,39,"2015-02-08 13:32:49",0
1002,18,34,38,39,"2015-02-08 13:41:49",0
1003,20,33,37,40,"2015-02-08 13:49:18",0
1004,30,32,38,39,"2015-02-08 13:54:01",1
1005,26,34,38,39,"2015-02-08 14:00:10",0
1006,23,33,38,39,"2015-02-08 14:05:39",1
1007,26,32,38,39,"2015-02-08 14:06:47",0
1008,8,31,38,39,"2015-02-08 14:08:40",0
1009,14,31,37,40,"2015-02-08 14:09:10",0
1010,20,32,38,39,"2015-02-08 14:09:24",1
1011,22,32,37,40,"2015-02-08 14:11:21",1
1012,24,32,37,39,"2015-02-08 14:12:15",1
1013,21,33,38,39,"2015-02-08 14:12:42",0
1014,18,33,38,39,"2015-02-08 14:18:00",0
1015,22,34,38,39,"2015-02-08 14:20:03",0
1016,3,31,37,40,"2015-02-08 14:29:35",0
1017,25,32,38,39,"2015-02-08 14:34:14",0
1018,25,32,38,39,"2015-02-08 14:34:52",0
1019,23,32,38,39,"2015-02-08 14:35:58",1
1020,26,32,37,40,"2015-02-08 14:41:19",0
1021,22,32,37,40,"2015-02-08 14:42:37",0
1022,5,31,38,39,"2015-02-08 14:49:42",0
1023,16,31,38,39,"2015-02-08 14:51:33",0
1024,16,31,38,39,"2015-02-08 14:52:38",0
1025,22,34,38,39,"2015-02-08 14:58:18",0
1026,25,33,38,39,"2015-02-08 15:03:20",0
1027,18,32,38,39,"2015-02-08 15:04:52",0
1028,21,32,38,39,"2015-02-08 15:05:01",0
1029,25,33,37,40,"2015-02-08 15:06:23",0
1030,25,34,37,40,"2015-02-08 15:11:15",0
1031,26,34,38,39,"2015-02-08 15:12:15",0
1032,23,34,38,39,"2015-02-08 15:13:57",0
1033,28,33,38,39,"2015-02-08 15:16:38",1
1034,25,33,38,39,"2015-02-08 15:17:24",0
1035,25,33,38,39,"2015-02-08 15:17:35",0
1036,26,32,37,40,"2015-02-08 15:19:42",0
1037,2,31,38,39,"2015-02-08 15:20:50",0
1038,12,31,38,39,"2015-02-08 15:22:52",0
1039,16,31,38,39,"2015-02-08 15:24:28",0
1040,29,33,37,39,"2015-02-08 15:24:29",0
1041,22,34,37,39,"2015-02-08 15:25:08",0
1042,12,32,38,39,"2015-02-08 15:25:57",0
1043,10,31,37,40,"2015-02-08 15:30:17",0
1044,26,32,38,39,"2015-02-08 15:31:19",0
1045,19,33,38,39,"2015-02-08 15:33:38",0
1046,10,31,38,39,"2015-02-08 15:36:06",0
1047,26,33,38,39,"2015-02-08 15:36:28",0
1048,7,31,38,39,"2015-02-08 15:37:10",0
1049,25,34,38,39,"2015-02-08 15:37:20",0
1050,20,34,38,39,"2015-02-08 15:47:44",0
1051,21,34,38,39,"2015-02-08 15:51:56",0
1052,20,33,38,39,"2015-02-08 15:59:12",0
1053,12,31,38,39,"2015-02-08 15:59:16",0
1054,22,33,37,39,"2015-02-08 16:00:53",0
1055,18,34,38,39,"2015-02-08 16:02:43",0
1056,19,32,38,39,"2015-02-08 16:04:46",0
1057,21,32,37,40,"2015-02-08 16:08:26",0
1058,25,33,38,39,"2015-02-08 16:08:34",0
1059,28,32,37,40,"2015-02-08 16:11:25",0
1060,28,34,37,40,"2015-02-08 16:11:31",0
1061,25,32,37,40,"2015-02-08 16:13:52",0
1062,26,34,37,40,"2015-02-08 16:16:25",0
1063,2,31,37,40,"2015-02-08 16:19:15",0
1064,20,32,38,41,"2015-02-08 16:20:46",0
1065,19,32,38,39,"2015-02-08 16:28:23",0
1066,22,34,38,39,"2015-02-08 16:28:59",0
1067,25,32,37,40,"2015-02-08 16:29:09",0
1068,22,34,38,39,"2015-02-08 16:32:01",0
1069,22,34,37,40,"2015-02-08 16:37:34",0
1070,22,33,38,39,"2015-02-08 16:40:46",0
1071,18,34,38,39,"2015-02-08 16:44:10",1
1072,19,34,38,39,"2015-02-08 16:45:08",1
1073,16,31,37,40,"2015-02-08 16:47:55",0
